country,region,iso,id,region_ascii
Greece,Voreio Aigaio,GRC,14,Voreio Aigaio
Greenland,Avannaa,GRL,1,Avannaa
Greenland,Kitaa,GRL,2,Kitaa
Greenland,Tunu,GRL,3,Tunu
Grenada,Carriacou,GRD,1,Carriacou
Grenada,Saint Andrew,GRD,2,Saint Andrew
Grenada,Saint David,GRD,3,Saint David
Grenada,Saint George,GRD,4,Saint George
Grenada,Saint John,GRD,5,Saint John
Grenada,Saint Mark,GRD,6,Saint Mark
Grenada,Saint Patrick,GRD,7,Saint Patrick
Guadeloupe,Basse-Terre,GLP,1,Basse-Terre
Guadeloupe,Pointe-à-Pitre,GLP,2,Pointe-a-Pitre
Guam,Agana Heights,GUM,1,Agana Heights
Guam,Agat,GUM,2,Agat
Guam,Asan,GUM,3,Asan
Guam,Barrigada,GUM,4,Barrigada
Guam,Chalan-Pago-Ordot,GUM,5,Chalan-Pago-Ordot
Guam,Dededo,GUM,6,Dededo
Guam,Hagåtña,GUM,7,Hagatna
Guam,Inarajan,GUM,8,Inarajan
Guam,Mangilao,GUM,9,Mangilao
Guam,Merizo,GUM,10,Merizo
Guam,Mongmong-Toto-Maite,GUM,11,Mongmong-Toto-Maite
Guam,Piti,GUM,12,Piti
Guam,Santa Rita,GUM,13,Santa Rita
Guam,Sinajana,GUM,14,Sinajana
Guam,Talofofo,GUM,15,Talofofo
Guam,Tamuning,GUM,16,Tamuning
Guam,Umatac,GUM,17,Umatac
Guam,Yigo,GUM,18,Yigo
Guam,Yona,GUM,19,Yona
Guatemala,Alta Verapaz,GTM,1,Alta Verapaz
Guatemala,Baja Verapaz,GTM,2,Baja Verapaz
Guatemala,Chimaltenango,GTM,3,Chimaltenango
Guatemala,Chiquimula,GTM,4,Chiquimula
Guatemala,El Progreso,GTM,5,El Progreso
Guatemala,Escuintla,GTM,6,Escuintla
Guatemala,Guatemala,GTM,7,Guatemala
Guatemala,Huehuetenango,GTM,8,Huehuetenango
Guatemala,Izabal,GTM,9,Izabal
Guatemala,Jalapa,GTM,10,Jalapa
Guatemala,Jutiapa,GTM,11,Jutiapa
Guatemala,Petén,GTM,12,Peten
Guatemala,Quezaltenango,GTM,13,Quezaltenango
Guatemala,Quiché,GTM,14,Quiche
Guatemala,Retalhuleu,GTM,15,Retalhuleu
Guatemala,Sacatepéquez,GTM,16,Sacatepequez
Guatemala,San Marcos,GTM,17,San Marcos
Guatemala,Santa Rosa,GTM,18,Santa Rosa
Guatemala,Sololá,GTM,19,Solola
Guatemala,Suchitepéquez,GTM,20,Suchitepequez
Guatemala,Totonicapán,GTM,21,Totonicapan
Guatemala,Zacapa,GTM,22,Zacapa
Guernsey,,GGY,0,
Guinea-Bissau,Bafatá,GNB,1,Bafata
Guinea-Bissau,Biombo,GNB,2,Biombo
Guinea-Bissau,Bissau,GNB,3,Bissau
Guinea-Bissau,Bolama,GNB,4,Bolama
Guinea-Bissau,Cacheu,GNB,5,Cacheu
Guinea-Bissau,Gabú,GNB,6,Gabu
Guinea-Bissau,Oio,GNB,7,Oio
Guinea-Bissau,Quinara,GNB,8,Quinara
Guinea-Bissau,Tombali,GNB,9,Tombali
Guinea,Boké,GIN,1,Boke
Guinea,Conarky,GIN,2,Conarky
Guinea,Faranah,GIN,3,Faranah
Guinea,Kankan,GIN,4,Kankan
Guinea,Kindia,GIN,5,Kindia
Guinea,Labé,GIN,6,Labe
Guinea,Mamou,GIN,7,Mamou
Guinea,Nzérékoré,GIN,8,Nzerekore
Guyana,Barima-Waini,GUY,1,Barima-Waini
Guyana,Cuyuni-Mazaruni,GUY,2,Cuyuni-Mazaruni
Guyana,Demerara-Mahaica,GUY,3,Demerara-Mahaica
Guyana,East Berbice-Corentyne,GUY,4,East Berbice-Corentyne
Guyana,Essequibo Islands-West Demerara,GUY,5,Essequibo Islands-West Demerara
Guyana,Mahaica-Berbice,GUY,6,Mahaica-Berbice
Guyana,Pomeroon-Supenaam,GUY,7,Pomeroon-Supenaam
Guyana,Potaro-Siparuni,GUY,8,Potaro-Siparuni
Guyana,Upper Demerara-Berbice,GUY,9,Upper Demerara-Berbice
Guyana,Upper Takutu-Upper Essequibo,GUY,10,Upper Takutu-Upper Essequibo
Haiti,Centre,HTI,1,Centre
Haiti,Grand'Anse,HTI,2,Grand'Anse
Haiti,L'Artibonite,HTI,3,L'Artibonite
Haiti,Nippes,HTI,4,Nippes
Haiti,Nord-Est,HTI,5,Nord-Est
Haiti,Nord,HTI,7,Nord
Haiti,Nord-Ouest,HTI,6,Nord-Ouest
Haiti,Ouest,HTI,8,Ouest
Haiti,Sud-Est,HTI,9,Sud-Est
Haiti,Sud,HTI,10,Sud
Heard Island and McDonald Islands,,HMD,0,
Honduras,Atlántida,HND,1,Atlantida
Honduras,Choluteca,HND,2,Choluteca
Honduras,Colón,HND,3,Colon
Honduras,Comayagua,HND,4,Comayagua
Honduras,Copán,HND,5,Copan
Honduras,Cortés,HND,6,Cortes
Honduras,El Paraíso,HND,7,El Paraiso
Honduras,Francisco Morazán,HND,8,Francisco Morazan
Honduras,Gracias a Dios,HND,9,Gracias a Dios
Honduras,Intibucá,HND,10,Intibuca
Honduras,Islas de la Bahía,HND,11,Islas de la Bahia
Honduras,La Paz,HND,12,La Paz
Honduras,Lempira,HND,13,Lempira
Honduras,Ocotepeque,HND,14,Ocotepeque
Honduras,Olancho,HND,15,Olancho
Honduras,Santa Bárbara,HND,16,Santa Barbara
Honduras,Valle,HND,17,Valle
Honduras,Yoro,HND,18,Yoro
Hong Kong,Central and Western,HKG,1,Central and Western
Hong Kong,Eastern,HKG,2,Eastern
Hong Kong,Islands,HKG,3,Islands
Hong Kong,Kowloon City,HKG,4,Kowloon City
Hong Kong,Kwai Tsing,HKG,5,Kwai Tsing
Hong Kong,Kwun Tong,HKG,6,Kwun Tong
Hong Kong,North,HKG,7,North
Hong Kong,Sai Kung,HKG,8,Sai Kung
Hong Kong,Sham Shui Po,HKG,10,Sham Shui Po
Hong Kong,Sha Tin,HKG,9,Sha Tin
Hong Kong,Southern,HKG,11,Southern
Hong Kong,Tai Po,HKG,12,Tai Po
Hong Kong,Tsuen Wan,HKG,13,Tsuen Wan
Hong Kong,Tuen Mun,HKG,14,Tuen Mun
Hong Kong,Wan Chai,HKG,15,Wan Chai
Hong Kong,Wong Tai Sin,HKG,16,Wong Tai Sin
Hong Kong,Yau Tsim Mong,HKG,17,Yau Tsim Mong
Hong Kong,Yuen Long,HKG,18,Yuen Long
Hungary,Bács-Kiskun,HUN,1,Bacs-Kiskun
Hungary,Baranya,HUN,2,Baranya
Hungary,Békés,HUN,3,Bekes
Hungary,Borsod-Abaúj-Zemplén,HUN,4,Borsod-Abauj-Zemplen
Hungary,Budapest,HUN,5,Budapest
Hungary,Csongrád,HUN,6,Csongrad
Hungary,Fejér,HUN,7,Fejer
Hungary,Gyor-Moson-Sopron,HUN,8,Gyor-Moson-Sopron
Hungary,Hajdú-Bihar,HUN,9,Hajdu-Bihar
Hungary,Heves,HUN,10,Heves
Hungary,Jász-Nagykun-Szolnok,HUN,11,Jasz-Nagykun-Szolnok
Hungary,Komárom-Esztergom,HUN,12,Komarom-Esztergom
Hungary,Nógrád,HUN,13,Nograd
Hungary,Pest,HUN,14,Pest
Hungary,Somogy,HUN,15,Somogy
Hungary,Szabolcs-Szatmár-Bereg,HUN,16,Szabolcs-Szatmar-Bereg
Hungary,Tolna,HUN,17,Tolna
Hungary,Vas,HUN,18,Vas
Hungary,Veszprém,HUN,19,Veszprem
Hungary,Zala,HUN,20,Zala
Iceland,Austurland,ISL,1,Austurland
Iceland,Hálshreppur,ISL,2,Halshreppur
Iceland,Höfuðborgarsvæði,ISL,3,Hofudborgarsvaedi
Iceland,Norðurland vestra,ISL,4,Nordurland vestra
Iceland,Suðurland,ISL,5,Sudurland
Iceland,Suðurnes,ISL,6,Sudurnes
Iceland,Vestfirðir,ISL,7,Vestfirdir
Iceland,Vesturland,ISL,8,Vesturland
India,Andaman and Nicobar,IND,1,Andaman and Nicobar
India,Andhra Pradesh,IND,2,Andhra Pradesh
India,Arunachal Pradesh,IND,3,Arunachal Pradesh
India,Assam,IND,4,Assam
India,Bihar,IND,5,Bihar
India,Chandigarh,IND,6,Chandigarh
India,Chhattisgarh,IND,7,Chhattisgarh
India,Dadra and Nagar Haveli,IND,8,Dadra and Nagar Haveli
India,Daman and Diu,IND,9,Daman and Diu
India,Delhi,IND,10,Delhi
India,Goa,IND,11,Goa
India,Gujarat,IND,12,Gujarat
India,Haryana,IND,13,Haryana
India,Himachal Pradesh,IND,14,Himachal Pradesh
India,Jammu and Kashmir,IND,15,Jammu and Kashmir
India,Jharkhand,IND,16,Jharkhand
India,Karnataka,IND,17,Karnataka
India,Kerala,IND,18,Kerala
India,Lakshadweep,IND,19,Lakshadweep
India,Madhya Pradesh,IND,20,Madhya Pradesh
India,Maharashtra,IND,21,Maharashtra
India,Manipur,IND,22,Manipur
India,Meghalaya,IND,23,Meghalaya
India,Mizoram,IND,24,Mizoram
India,Nagaland,IND,25,Nagaland
India,Orissa,IND,26,Orissa
India,Puducherry,IND,27,Puducherry
India,Punjab,IND,28,Punjab
India,Rajasthan,IND,29,Rajasthan
India,Sikkim,IND,30,Sikkim
India,Tamil Nadu,IND,31,Tamil Nadu
India,Tripura,IND,32,Tripura
India,Uttaranchal,IND,34,Uttaranchal
India,Uttar Pradesh,IND,33,Uttar Pradesh
India,West Bengal,IND,35,West Bengal
Indonesia,Aceh,IDN,1,Aceh
Indonesia,Bali,IDN,2,Bali
Indonesia,Bangka-Belitung,IDN,3,Bangka-Belitung
Indonesia,Banten,IDN,4,Banten
Indonesia,Bengkulu,IDN,5,Bengkulu
Indonesia,Gorontalo,IDN,6,Gorontalo
Indonesia,Irian Jaya Barat,IDN,7,Irian Jaya Barat
Indonesia,Jakarta Raya,IDN,8,Jakarta Raya
Indonesia,Jambi,IDN,9,Jambi
Indonesia,Jawa Barat,IDN,10,Jawa Barat
Indonesia,Jawa Tengah,IDN,11,Jawa Tengah
Indonesia,Jawa Timur,IDN,12,Jawa Timur
Indonesia,Kalimantan Barat,IDN,13,Kalimantan Barat
Indonesia,Kalimantan Selatan,IDN,14,Kalimantan Selatan
Indonesia,Kalimantan Tengah,IDN,15,Kalimantan Tengah
Indonesia,Kalimantan Timur,IDN,16,Kalimantan Timur
Indonesia,Kepulauan Riau,IDN,17,Kepulauan Riau
Indonesia,Lampung,IDN,18,Lampung
Indonesia,Maluku,IDN,20,Maluku
Indonesia,Maluku Utara,IDN,19,Maluku Utara
Indonesia,Nusa Tenggara Barat,IDN,21,Nusa Tenggara Barat
Indonesia,Nusa Tenggara Timur,IDN,22,Nusa Tenggara Timur
Indonesia,Papua,IDN,23,Papua
Indonesia,Riau,IDN,24,Riau
Indonesia,Sulawesi Barat,IDN,25,Sulawesi Barat
Indonesia,Sulawesi Selatan,IDN,26,Sulawesi Selatan
Indonesia,Sulawesi Tengah,IDN,27,Sulawesi Tengah
Indonesia,Sulawesi Tenggara,IDN,28,Sulawesi Tenggara
Indonesia,Sulawesi Utara,IDN,29,Sulawesi Utara
Indonesia,Sumatera Barat,IDN,30,Sumatera Barat
Indonesia,Sumatera Selatan,IDN,31,Sumatera Selatan
Indonesia,Sumatera Utara,IDN,32,Sumatera Utara
Indonesia,Yogyakarta,IDN,33,Yogyakarta
Iran,Ardebil,IRN,1,Ardebil
Iran,Bushehr,IRN,2,Bushehr
Iran,Chahar Mahall and Bakhtiari,IRN,3,Chahar Mahall and Bakhtiari
Iran,East Azarbaijan,IRN,4,East Azarbaijan
Iran,Esfahan,IRN,5,Esfahan
Iran,Fars,IRN,6,Fars
Iran,Gilan,IRN,7,Gilan
Iran,Golestan,IRN,8,Golestan
Iran,Hamadan,IRN,9,Hamadan
Iran,Hormozgan,IRN,10,Hormozgan
Iran,Ilam,IRN,11,Ilam
Iran,Kerman,IRN,12,Kerman
Iran,Kermanshah,IRN,13,Kermanshah
Iran,Khuzestan,IRN,14,Khuzestan
Iran,Kohgiluyeh and Buyer Ahmad,IRN,15,Kohgiluyeh and Buyer Ahmad
Iran,Kordestan,IRN,16,Kordestan
Iran,Lorestan,IRN,17,Lorestan
Iran,Markazi,IRN,18,Markazi
Iran,Mazandaran,IRN,19,Mazandaran
Iran,North Khorasan,IRN,20,North Khorasan
Iran,Qazvin,IRN,21,Qazvin
Iran,Qom,IRN,22,Qom
Iran,Razavi Khorasan,IRN,23,Razavi Khorasan
Iran,Semnan,IRN,24,Semnan
Iran,Sistan and Baluchestan,IRN,25,Sistan and Baluchestan
Iran,South Khorasan,IRN,26,South Khorasan
Iran,Tehran,IRN,27,Tehran
Iran,West Azarbaijan,IRN,28,West Azarbaijan
Iran,Yazd,IRN,29,Yazd
Iran,Zanjan,IRN,30,Zanjan
Iraq,Al-Anbar,IRQ,1,Al-Anbar
Iraq,Al-Basrah,IRQ,2,Al-Basrah
Iraq,Al-Muthannia,IRQ,3,Al-Muthannia
Iraq,Al-Qadisiyah,IRQ,4,Al-Qadisiyah
Iraq,An-Najaf,IRQ,5,An-Najaf
Iraq,Arbil,IRQ,6,Arbil
Iraq,As-Sulaymaniyah,IRQ,7,As-Sulaymaniyah
Iraq,At-Ta'mim,IRQ,8,At-Ta'mim
Iraq,Babil,IRQ,9,Babil
Iraq,Baghdad,IRQ,10,Baghdad
Iraq,Dhi-Qar,IRQ,11,Dhi-Qar
Iraq,Dihok,IRQ,12,Dihok
Iraq,Diyala,IRQ,13,Diyala
Iraq,Karbala',IRQ,14,Karbala'
Iraq,Maysan,IRQ,15,Maysan
Iraq,Ninawa,IRQ,16,Ninawa
Iraq,Sala ad-Din,IRQ,17,Sala ad-Din
Iraq,Wasit,IRQ,18,Wasit
Ireland,Carlow,IRL,1,Carlow
Ireland,Cavan,IRL,2,Cavan
Ireland,Clare,IRL,3,Clare
Ireland,Cork,IRL,4,Cork
Ireland,Donegal,IRL,5,Donegal
Ireland,Dublin,IRL,6,Dublin
Ireland,Galway,IRL,7,Galway
Ireland,Kerry,IRL,8,Kerry
Ireland,Kildare,IRL,9,Kildare
Ireland,Kilkenny,IRL,10,Kilkenny
Ireland,Laoighis,IRL,11,Laoighis
Ireland,Leitrim,IRL,12,Leitrim
Ireland,Limerick,IRL,13,Limerick
Ireland,Longford,IRL,14,Longford
Ireland,Louth,IRL,15,Louth
Ireland,Mayo,IRL,16,Mayo
Ireland,Meath,IRL,17,Meath
Ireland,Monaghan,IRL,18,Monaghan
Ireland,Offaly,IRL,19,Offaly
Ireland,Roscommon,IRL,20,Roscommon
Ireland,Sligo,IRL,21,Sligo
Ireland,Tipperary,IRL,22,Tipperary
Ireland,Waterford,IRL,23,Waterford
Ireland,Westmeath,IRL,24,Westmeath
Ireland,Wexford,IRL,25,Wexford
Ireland,Wicklow,IRL,26,Wicklow
Isle of Man,,IMN,0,
Israel,Golan,ISR,1,Golan
Israel,HaDarom,ISR,2,HaDarom
Israel,Haifa,ISR,3,Haifa
Israel,HaMerkaz,ISR,4,HaMerkaz
Israel,HaZafon,ISR,5,HaZafon
Israel,Jerusalem,ISR,6,Jerusalem
Israel,Tel Aviv,ISR,7,Tel Aviv
Italy,Abruzzo,ITA,1,Abruzzo
Italy,Apulia,ITA,2,Apulia
Italy,Basilicata,ITA,3,Basilicata
Italy,Calabria,ITA,4,Calabria
Italy,Campania,ITA,5,Campania
Italy,Emilia-Romagna,ITA,6,Emilia-Romagna
Italy,Friuli-Venezia Giulia,ITA,7,Friuli-Venezia Giulia
Italy,Lazio,ITA,8,Lazio
Italy,Liguria,ITA,9,Liguria
Italy,Lombardia,ITA,10,Lombardia
Italy,Marche,ITA,11,Marche
Italy,Molise,ITA,12,Molise
Italy,Piemonte,ITA,13,Piemonte
Italy,Sardegna,ITA,14,Sardegna
Italy,Sicily,ITA,15,Sicily
Italy,Toscana,ITA,16,Toscana
Italy,Trentino-Alto Adige,ITA,17,Trentino-Alto Adige
Italy,Umbria,ITA,18,Umbria
Italy,Valle d'Aosta,ITA,19,Valle d'Aosta
Italy,Veneto,ITA,20,Veneto
Jamaica,Clarendon,JAM,1,Clarendon
Jamaica,Hanover,JAM,2,Hanover
Jamaica,Kingston,JAM,3,Kingston
Jamaica,Manchester,JAM,4,Manchester
Jamaica,Portland,JAM,5,Portland
Jamaica,Saint Andrew,JAM,6,Saint Andrew
Jamaica,Saint Ann,JAM,7,Saint Ann
Jamaica,Saint Catherine,JAM,8,Saint Catherine
Jamaica,Saint Elizabeth,JAM,9,Saint Elizabeth
Jamaica,Saint James,JAM,10,Saint James
Jamaica,Saint Mary,JAM,11,Saint Mary
Jamaica,Saint Thomas,JAM,12,Saint Thomas
Jamaica,Trelawny,JAM,13,Trelawny
Jamaica,Westmoreland,JAM,14,Westmoreland
Japan,Aichi,JPN,1,Aichi
Japan,Akita,JPN,2,Akita
Japan,Aomori,JPN,3,Aomori
Japan,Chiba,JPN,4,Chiba
Japan,Ehime,JPN,5,Ehime
Japan,Fukui,JPN,6,Fukui
Japan,Fukuoka,JPN,7,Fukuoka
Japan,Fukushima,JPN,8,Fukushima
Japan,Gifu,JPN,9,Gifu
Japan,Gunma,JPN,10,Gunma
Japan,Hiroshima,JPN,11,Hiroshima
Japan,Hokkaido,JPN,12,Hokkaido
Japan,Hyogo,JPN,13,Hyogo
Japan,Ibaraki,JPN,14,Ibaraki
Japan,Ishikawa,JPN,15,Ishikawa
Japan,Iwate,JPN,16,Iwate
Japan,Kagawa,JPN,17,Kagawa
Japan,Kagoshima,JPN,18,Kagoshima
Japan,Kanagawa,JPN,19,Kanagawa
Japan,Kochi,JPN,20,Kochi
Japan,Kumamoto,JPN,21,Kumamoto
Japan,Kyoto,JPN,22,Kyoto
Japan,Mie,JPN,23,Mie
Japan,Miyagi,JPN,24,Miyagi
Japan,Miyazaki,JPN,25,Miyazaki
Japan,Nagano,JPN,26,Nagano
Japan,Naoasaki,JPN,27,Naoasaki
Japan,Nara,JPN,28,Nara
Japan,Niigata,JPN,29,Niigata
Japan,Oita,JPN,30,Oita
Japan,Okayama,JPN,31,Okayama
Japan,Okinawa,JPN,32,Okinawa
Japan,Osaka,JPN,33,Osaka
Japan,Saga,JPN,34,Saga
Japan,Saitama,JPN,35,Saitama
Japan,Shiga,JPN,36,Shiga
Japan,Shimane,JPN,37,Shimane
Japan,Shizuoka,JPN,38,Shizuoka
Japan,Tochigi,JPN,39,Tochigi
Japan,Tokushima,JPN,40,Tokushima
Japan,Tokyo,JPN,41,Tokyo
Japan,Tottori,JPN,42,Tottori
Japan,Toyama,JPN,43,Toyama
Japan,Wakayama,JPN,44,Wakayama
Japan,Yamagata,JPN,45,Yamagata
Japan,Yamaguchi,JPN,46,Yamaguchi
Japan,Yamanashi,JPN,47,Yamanashi
Jersey,,JEY,0,
Jordan,Ajlun,JOR,1,Ajlun
Jordan,Amman,JOR,2,Amman
Jordan,Aqaba,JOR,3,Aqaba
Jordan,Balqa,JOR,4,Balqa
Jordan,Irbid,JOR,5,Irbid
Jordan,Jarash,JOR,6,Jarash
Jordan,Karak,JOR,7,Karak
Jordan,Ma`an,JOR,8,Ma`an
Jordan,Madaba,JOR,9,Madaba
Jordan,Mafraq,JOR,10,Mafraq
Jordan,Tafilah,JOR,11,Tafilah
Jordan,Zarqa,JOR,12,Zarqa
Kazakhstan,Almaty,KAZ,1,Almaty
Kazakhstan,Aqmola,KAZ,2,Aqmola
Kazakhstan,Aqtöbe,KAZ,3,Aqtobe
Kazakhstan,Atyrau,KAZ,4,Atyrau
Kazakhstan,East Kazakhstan,KAZ,5,East Kazakhstan
Kazakhstan,Mangghystau,KAZ,6,Mangghystau
Kazakhstan,North Kazakhstan,KAZ,7,North Kazakhstan
Kazakhstan,Pavlodar,KAZ,8,Pavlodar
Kazakhstan,Qaraghandy,KAZ,9,Qaraghandy
Kazakhstan,Qostanay,KAZ,10,Qostanay
Kazakhstan,Qyzylorda,KAZ,11,Qyzylorda
Kazakhstan,South Kazakhstan,KAZ,12,South Kazakhstan
Kazakhstan,West Kazakhstan,KAZ,13,West Kazakhstan
Kazakhstan,Zhambyl,KAZ,14,Zhambyl
Kenya,Central,KEN,1,Central
Kenya,Coast,KEN,2,Coast
Kenya,Eastern,KEN,3,Eastern
Kenya,Nairobi,KEN,4,Nairobi
Kenya,North-Eastern,KEN,5,North-Eastern
Kenya,Nyanza,KEN,6,Nyanza
Kenya,Rift Valley,KEN,7,Rift Valley
Kenya,Western,KEN,8,Western
Kiribati,,KIR,0,
Kosovo,Ðakovica,KO-,1,Dakovica
Kosovo,Gnjilane,KO-,2,Gnjilane
Kosovo,Kosovska Mitrovica,KO-,3,Kosovska Mitrovica
Kosovo,Pecki,KO-,4,Pecki
Kosovo,Pristina,KO-,5,Pristina
Kosovo,Prizren,KO-,6,Prizren
Kosovo,Uroevac,KO-,7,Uroevac
Kuwait,Al Ahmadi,KWT,1,Al Ahmadi
Kuwait,Al Farwaniyah,KWT,2,Al Farwaniyah
Kuwait,Al Jahrah,KWT,3,Al Jahrah
Kuwait,Al Kuwayt,KWT,4,Al Kuwayt
Kuwait,Hawalli,KWT,5,Hawalli
Kyrgyzstan,Batken,KGZ,1,Batken
Kyrgyzstan,Bishkek,KGZ,2,Bishkek
Kyrgyzstan,Chuy,KGZ,3,Chuy
Kyrgyzstan,Jalal-Abad,KGZ,4,Jalal-Abad
Kyrgyzstan,Naryn,KGZ,5,Naryn
Kyrgyzstan,Osh,KGZ,6,Osh
Kyrgyzstan,Talas,KGZ,7,Talas
Kyrgyzstan,Ysyk-Köl,KGZ,8,Ysyk-Kol
Laos,Attapu,LAO,1,Attapu
Laos,Bokeo,LAO,2,Bokeo
Laos,Bolikhamxai,LAO,3,Bolikhamxai
Laos,Champasak,LAO,4,Champasak
Laos,Houaphan,LAO,5,Houaphan
Laos,Khammouan,LAO,6,Khammouan
Laos,Louang Namtha,LAO,7,Louang Namtha
Laos,Louangphrabang,LAO,8,Louangphrabang
Laos,Oudômxai,LAO,9,Oudomxai
Laos,Phôngsali,LAO,10,Phongsali
Laos,Saravan,LAO,11,Saravan
Laos,Savannakhét,LAO,12,Savannakhet
Laos,Vientiane,LAO,14,Vientiane
Laos,Vientiane [prefecture],LAO,13,Vientiane [prefecture]
Laos,Xaignabouri,LAO,15,Xaignabouri
Laos,Xaisômboun,LAO,16,Xaisomboun
Laos,Xékong,LAO,17,Xekong
Laos,Xiangkhoang,LAO,18,Xiangkhoang
Latvia,Kurzeme,LVA,1,Kurzeme
Latvia,Latgale,LVA,2,Latgale
Latvia,Riga,LVA,3,Riga
Latvia,Vidzeme,LVA,4,Vidzeme
Latvia,Zemgale,LVA,5,Zemgale
Lebanon,An Nabatiyah,LBN,1,An Nabatiyah
Lebanon,Beirut,LBN,2,Beirut
Lebanon,Beqaa,LBN,3,Beqaa
Lebanon,Mount Lebanon,LBN,4,Mount Lebanon
Lebanon,North Lebanon,LBN,5,North Lebanon
Lebanon,South Lebanon,LBN,6,South Lebanon
Lesotho,Berea,LSO,1,Berea
Lesotho,Butha-Buthe,LSO,2,Butha-Buthe
Lesotho,Leribe,LSO,3,Leribe
Lesotho,Mafeteng,LSO,4,Mafeteng
Lesotho,Maseru,LSO,5,Maseru
Lesotho,Mohale's Hoek,LSO,6,Mohale's Hoek
Lesotho,Mokhotlong,LSO,7,Mokhotlong
Lesotho,Qacha's Nek,LSO,8,Qacha's Nek
Lesotho,Quthing,LSO,9,Quthing
Lesotho,Thaba-Tseka,LSO,10,Thaba-Tseka
Liberia,Bomi,LBR,1,Bomi
Liberia,Bong,LBR,2,Bong
Liberia,Gbapolu,LBR,3,Gbapolu
Liberia,GrandBassa,LBR,5,GrandBassa
Liberia,Grand Cape Mount,LBR,4,Grand Cape Mount
Liberia,GrandGedeh,LBR,6,GrandGedeh
Liberia,GrandKru,LBR,7,GrandKru
Liberia,Lofa,LBR,8,Lofa
Liberia,Margibi,LBR,9,Margibi
Liberia,Maryland,LBR,10,Maryland
Liberia,Montserrado,LBR,11,Montserrado
Liberia,Nimba,LBR,12,Nimba
Liberia,River Cess,LBR,13,River Cess
Liberia,River Gee,LBR,14,River Gee
Liberia,Sinoe,LBR,15,Sinoe
Libya,Ajdabiya,LBY,1,Ajdabiya
Libya,Al Butnan,LBY,2,Al Butnan
Libya,Al Hizam Al Akhdar,LBY,3,Al Hizam Al Akhdar
Libya,Al Jabal al Akhdar,LBY,4,Al Jabal al Akhdar
Libya,Al Jifarah,LBY,5,Al Jifarah
Libya,Al Jufrah,LBY,6,Al Jufrah
Libya,Al Kufrah,LBY,7,Al Kufrah
Libya,Al Marj,LBY,8,Al Marj
Libya,Al Marqab,LBY,9,Al Marqab
Libya,Al Qubbah,LBY,10,Al Qubbah
Libya,Al Wahah,LBY,11,Al Wahah
Libya,An Nuqat al Khams,LBY,12,An Nuqat al Khams
Libya,Ash Shati',LBY,13,Ash Shati'
Libya,Az Zawiyah,LBY,14,Az Zawiyah
Libya,Bani Walid,LBY,15,Bani Walid
Libya,Benghazi,LBY,16,Benghazi
Libya,Darnah,LBY,17,Darnah
Libya,Ghadamis,LBY,18,Ghadamis
Libya,Gharyan,LBY,19,Gharyan
Libya,Ghat,LBY,20,Ghat
Libya,Misratah,LBY,21,Misratah
Libya,Mizdah,LBY,22,Mizdah
Libya,Murzuq,LBY,23,Murzuq
Libya,Nalut,LBY,24,Nalut
Libya,Sabha,LBY,25,Sabha
Libya,Sabratah Surman,LBY,26,Sabratah Surman
Libya,Surt,LBY,27,Surt
Libya,Tajura' wa an Nawahi al Arba,LBY,28,Tajura' wa an Nawahi al Arba
Libya,Tarabulus,LBY,29,Tarabulus
Libya,Tarhunah-Masallatah,LBY,30,Tarhunah-Masallatah
Libya,Wadi Al Hayat,LBY,31,Wadi Al Hayat
Libya,Yafran-Jadu,LBY,32,Yafran-Jadu
Liechtenstein,Balzers,LIE,1,Balzers
Liechtenstein,Eschen,LIE,2,Eschen
Liechtenstein,Gamprin,LIE,3,Gamprin
Liechtenstein,Mauren,LIE,4,Mauren
Liechtenstein,Planken,LIE,5,Planken
Liechtenstein,Ruggell,LIE,6,Ruggell
Liechtenstein,Schaan,LIE,7,Schaan
Liechtenstein,Schellenberg,LIE,8,Schellenberg
Liechtenstein,Triesenberg,LIE,10,Triesenberg
Liechtenstein,Triesen,LIE,9,Triesen
Liechtenstein,Valduz,LIE,11,Valduz
Lithuania,Alytaus,LTU,1,Alytaus
Lithuania,iauliai,LTU,6,iauliai
Lithuania,Kauno,LTU,2,Kauno
Lithuania,Klaipedos,LTU,3,Klaipedos
Lithuania,Marijampoles,LTU,4,Marijampoles
Lithuania,Panevezio,LTU,5,Panevezio
Lithuania,Taurages,LTU,7,Taurages
Lithuania,Teliai,LTU,8,Teliai
Lithuania,Utenos,LTU,9,Utenos
Lithuania,Vilniaus,LTU,10,Vilniaus
Luxembourg,Diekirch,LUX,1,Diekirch
Luxembourg,Grevenmacher,LUX,2,Grevenmacher
Luxembourg,Luxembourg,LUX,2,Luxembourg
Luxembourg,Luxembourg,LUX,3,Luxembourg
Macao,Ilhas,MAC,0,Ilhas
Macedonia,Eastern,MKD,1,Eastern
Macedonia,Northeastern,MKD,2,Northeastern
Macedonia,Pelagonia,MKD,3,Pelagonia
Macedonia,Polog,MKD,4,Polog
Macedonia,Skopje,MKD,5,Skopje
Macedonia,Southeastern,MKD,6,Southeastern
Macedonia,Southwestern,MKD,7,Southwestern
Macedonia,Vardar,MKD,8,Vardar
Madagascar,Antananarivo,MDG,1,Antananarivo
Madagascar,Antsiranana,MDG,2,Antsiranana
Madagascar,Fianarantsoa,MDG,3,Fianarantsoa
Madagascar,Mahajanga,MDG,4,Mahajanga
Madagascar,Toamasina,MDG,5,Toamasina
